Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
tudor-black-bay-36-stahl-gelbgold-p426,Tudor Black Bay 36 Stahl/Gelbgold,"<p>Hier präsentieren wir die Tudor Black Bay Stahl/Gold aus dem Jahr 2022 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>79503</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2022</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>36 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl/Gelbgold</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl/Gelbgold</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Tudor,Armbanduhr,"Tudor, 79503, 2022, Full Set",TRUE,Titel,Einzelstück,TDR-BLC-BAY-36,shopify,1,deny,manual,3390,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p426/0.jpg,1,Tudor Black Bay 36 Stahl/Gelbgold,active
tudor-black-bay-36-stahl-gelbgold-p426,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p426/1.jpg,2,Tudor Black Bay 36 Stahl/Gelbgold,
tudor-black-bay-36-stahl-gelbgold-p426,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p426/2.jpg,3,Tudor Black Bay 36 Stahl/Gelbgold,
tudor-black-bay-36-stahl-gelbgold-p426,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p426/3.jpg,4,Tudor Black Bay 36 Stahl/Gelbgold,
tudor-black-bay-36-stahl-gelbgold-p426,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p426/4.jpg,5,Tudor Black Bay 36 Stahl/Gelbgold,
tudor-black-bay-36-stahl-gelbgold-p426,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p426/5.jpg,6,Tudor Black Bay 36 Stahl/Gelbgold,
omega-aqua-terra-p407,Omega Aqua Terra,"<p>Hier präsentieren wir die Omega Aqua Terra aus dem Jahr 2015 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>231.10.42.21.01.003</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2015</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41,5 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 231.10.42.21.01.003, 2015, Full Set",TRUE,Titel,Einzelstück,MG-Q-TRR-231,shopify,1,deny,manual,3890,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p407/0.jpg,1,Omega Aqua Terra,active
omega-aqua-terra-p407,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p407/1.jpg,2,Omega Aqua Terra,
omega-aqua-terra-p407,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p407/2.jpg,3,Omega Aqua Terra,
omega-aqua-terra-p407,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p407/3.jpg,4,Omega Aqua Terra,
omega-aqua-terra-p407,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p407/4.jpg,5,Omega Aqua Terra,
omega-aqua-terra-p407,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p407/5.jpg,6,Omega Aqua Terra,
iwc-pilot-s-watch-spitfire-chronograph-p424,IWC Pilot’s Watch Spitfire Chronograph,"<p>Hier präsentieren wir die IWC Fliegeruhr Spitfire aus 2018 mit Garantiekarte, Booklets und IWC Travelbox. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW377719</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2018</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Grau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Papiere, Garantiekarte, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",IWC,Armbanduhr,"IWC, IW377719, 2018",TRUE,Titel,Einzelstück,IWC-SCH-FLG-SPT,shopify,1,deny,manual,4250,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p424/0.jpg,1,IWC Pilot’s Watch Spitfire Chronograph,active
iwc-pilot-s-watch-spitfire-chronograph-p424,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p424/1.jpg,2,IWC Pilot’s Watch Spitfire Chronograph,
iwc-pilot-s-watch-spitfire-chronograph-p424,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p424/2.jpg,3,IWC Pilot’s Watch Spitfire Chronograph,
iwc-pilot-s-watch-spitfire-chronograph-p424,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p424/3.jpg,4,IWC Pilot’s Watch Spitfire Chronograph,
iwc-pilot-s-watch-spitfire-chronograph-p424,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p424/4.jpg,5,IWC Pilot’s Watch Spitfire Chronograph,
iwc-pilot-s-watch-spitfire-chronograph-p424,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p424/5.jpg,6,IWC Pilot’s Watch Spitfire Chronograph,
omega-planet-ocean-p384,Omega Planet Ocean,"<p>Hier präsentieren wir die Omega Planet Ocean Chronograph aus dem Jahr 2014 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>232.90.46.51.03.001</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2014</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>45,5 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 232.90.46.51.03.001, 2014, Full Set",TRUE,Titel,Einzelstück,MG-PLN-CN-232,shopify,1,deny,manual,4890,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p384/0.jpg,1,Omega Planet Ocean,active
omega-planet-ocean-p384,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p384/1.jpg,2,Omega Planet Ocean,
omega-planet-ocean-p384,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p384/2.jpg,3,Omega Planet Ocean,
omega-planet-ocean-p384,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p384/3.jpg,4,Omega Planet Ocean,
omega-planet-ocean-p384,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p384/4.jpg,5,Omega Planet Ocean,
omega-planet-ocean-p384,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p384/5.jpg,6,Omega Planet Ocean,
iwc-portofino-8-days-blau-p420,IWC Portofino 8 days Blau,"<p>Hier präsentieren wir die IWC Portofino 8 Days aus dem Jahr 2015 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW510106</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2015</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>45 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",IWC,Armbanduhr,"IWC, IW510106, 2015, Full Set",TRUE,Titel,Einzelstück,IWC-PRT-8-DYS,shopify,1,deny,manual,5190,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p420/0.jpg,1,IWC Portofino 8 days Blau,active
iwc-portofino-8-days-blau-p420,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p420/1.jpg,2,IWC Portofino 8 days Blau,
iwc-portofino-8-days-blau-p420,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p420/2.jpg,3,IWC Portofino 8 days Blau,
iwc-portofino-8-days-blau-p420,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p420/3.jpg,4,IWC Portofino 8 days Blau,
iwc-portofino-8-days-blau-p420,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p420/4.jpg,5,IWC Portofino 8 days Blau,
iwc-portofino-8-days-blau-p420,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p420/5.jpg,6,IWC Portofino 8 days Blau,
omega-seamaster-planet-ocean-42-mm-p351,Omega Seamaster Planet Ocean 42 mm,"<p>Hier präsentieren wir die Omega Planet Ocean 42 mit orangefarbenen Akzenten. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>2201.51.00</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2012</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>42 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik Originale Omega Papiere 12</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Papiere</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 2201.51.00, 2012, Gut",TRUE,Titel,Einzelstück,MG-PLN-CN-42,shopify,1,deny,manual,2990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p351/0.jpg,1,Omega Seamaster Planet Ocean 42 mm,active
omega-seamaster-planet-ocean-42-mm-p351,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p351/1.jpg,2,Omega Seamaster Planet Ocean 42 mm,
omega-seamaster-planet-ocean-42-mm-p351,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p351/2.jpg,3,Omega Seamaster Planet Ocean 42 mm,
omega-seamaster-planet-ocean-42-mm-p351,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p351/3.jpg,4,Omega Seamaster Planet Ocean 42 mm,
omega-seamaster-planet-ocean-42-mm-p351,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p351/4.jpg,5,Omega Seamaster Planet Ocean 42 mm,
omega-seamaster-planet-ocean-42-mm-p351,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p351/5.jpg,6,Omega Seamaster Planet Ocean 42 mm,
breitling-navitimer-b01-chronograph-p415,Breitling Navitimer B01 Chronograph,"<p>Hier präsentieren wir die Breitling Navitimer B01 Chronograph im Full Set mit frischer Garantie (April 2026). Der aktuelle Breitling-Listenpreis liegt bei 9.350 Euro. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>AB0121211C1A1</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2018</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Breitling,Armbanduhr,"Breitling, AB0121211C1A1, 2018, Sehr gut, Full Set",TRUE,Titel,Einzelstück,BRT-NVT-B01-CHR,shopify,1,deny,manual,5550,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p415/0.jpg,1,Breitling Navitimer B01 Chronograph,active
breitling-navitimer-b01-chronograph-p415,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p415/1.jpg,2,Breitling Navitimer B01 Chronograph,
breitling-navitimer-b01-chronograph-p415,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p415/2.jpg,3,Breitling Navitimer B01 Chronograph,
breitling-navitimer-b01-chronograph-p415,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p415/3.jpg,4,Breitling Navitimer B01 Chronograph,
breitling-navitimer-b01-chronograph-p415,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p415/4.jpg,5,Breitling Navitimer B01 Chronograph,
breitling-navitimer-b01-chronograph-p415,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p415/5.jpg,6,Breitling Navitimer B01 Chronograph,
tudor-black-bay-heritage-41-rote-luenette-p413,"Tudor Black Bay Heritage 41, rote Lünette","<p>Hier präsentieren wir die Tudor Black Bay Heritage 41. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>79230R-0003</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Tudor,Armbanduhr,"Tudor, 79230R-0003, Sehr gut",TRUE,Titel,Einzelstück,XN-TDR-BLC-BAY,shopify,1,deny,manual,2550,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p413/0.jpg,1,"Tudor Black Bay Heritage 41, rote Lünette",active
tudor-black-bay-heritage-41-rote-luenette-p413,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p413/1.jpg,2,"Tudor Black Bay Heritage 41, rote Lünette",
tudor-black-bay-heritage-41-rote-luenette-p413,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p413/2.jpg,3,"Tudor Black Bay Heritage 41, rote Lünette",
tudor-black-bay-heritage-41-rote-luenette-p413,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p413/3.jpg,4,"Tudor Black Bay Heritage 41, rote Lünette",
tudor-black-bay-heritage-41-rote-luenette-p413,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p413/4.jpg,5,"Tudor Black Bay Heritage 41, rote Lünette",
tudor-black-bay-heritage-41-rote-luenette-p413,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p413/5.jpg,6,"Tudor Black Bay Heritage 41, rote Lünette",
breitling-avenger-ii-gmt-p412,Breitling Avenger II GMT,"<p>Hier kommt die Breitling Avenger II GMT. Für alle, die nicht nur eine, sondern gleich zwei Zeitzonen im Griff haben wollen. Natürlich inklusive originaler Box, damit sie sich auch nach dem Flug stilvoll ausruhen kann. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>A32390</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Breitling,Armbanduhr,"Breitling, A32390, Sehr gut",TRUE,Titel,Einzelstück,BRT-VNG-II-GMT,shopify,1,deny,manual,2250,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p412/0.jpg,1,Breitling Avenger II GMT,active
breitling-avenger-ii-gmt-p412,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p412/1.jpg,2,Breitling Avenger II GMT,
baume-mercier-hampton-18-k-weissgold-p408,Baume & Mercier Hampton 18 K Weißgold,"<p>Hier präsentieren wir die Baume & Mercier Hampton im Full Set. Die Uhr besteht aus 18-karätigem Weißgold und ist äußerst selten. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>MV045226</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>26 x 40 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Weißgold</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Weiß</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Quarz Originale Baume & Mercier Papiere</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Garantiekarte, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Baume & Mercier,Armbanduhr,"Baume & Mercier, MV045226, Full Set",TRUE,Titel,Einzelstück,XN-BM-MRC-HMP,shopify,1,deny,manual,3490,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p408/0.jpg,1,Baume & Mercier Hampton 18 K Weißgold,active
baume-mercier-hampton-18-k-weissgold-p408,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p408/1.jpg,2,Baume & Mercier Hampton 18 K Weißgold,
baume-mercier-hampton-18-k-weissgold-p408,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p408/2.jpg,3,Baume & Mercier Hampton 18 K Weißgold,
baume-mercier-hampton-18-k-weissgold-p408,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p408/3.jpg,4,Baume & Mercier Hampton 18 K Weißgold,
baume-mercier-hampton-18-k-weissgold-p408,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p408/4.jpg,5,Baume & Mercier Hampton 18 K Weißgold,
baume-mercier-hampton-18-k-weissgold-p408,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p408/5.jpg,6,Baume & Mercier Hampton 18 K Weißgold,
tag-heuer-link-chronograph-limitiert-auf-150-stueck-p398,Tag Heuer Link Chronograph — limitiert auf 150 Stück,"<p>Hier präsentieren wir die TAG Heuer Link Chronograph aus 2013 mit Garantiekarte. Diese Uhr ist auf nur 150 Stück limitiert. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2013</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Papiere, Garantiekarte</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Tag Heuer,Armbanduhr,"Tag Heuer, 2013",TRUE,Titel,Einzelstück,XN-TAG-HR-LNK,shopify,1,deny,manual,1890,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p398/0.jpg,1,Tag Heuer Link Chronograph — limitiert auf 150 Stück,active
tag-heuer-link-chronograph-limitiert-auf-150-stueck-p398,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p398/1.jpg,2,Tag Heuer Link Chronograph — limitiert auf 150 Stück,
tag-heuer-link-chronograph-limitiert-auf-150-stueck-p398,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p398/2.jpg,3,Tag Heuer Link Chronograph — limitiert auf 150 Stück,
tag-heuer-link-chronograph-limitiert-auf-150-stueck-p398,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p398/3.jpg,4,Tag Heuer Link Chronograph — limitiert auf 150 Stück,
tag-heuer-link-chronograph-limitiert-auf-150-stueck-p398,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p398/4.jpg,5,Tag Heuer Link Chronograph — limitiert auf 150 Stück,
tag-heuer-link-chronograph-limitiert-auf-150-stueck-p398,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p398/5.jpg,6,Tag Heuer Link Chronograph — limitiert auf 150 Stück,
